,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
1392,770,3911,0.089552239,0.285714298,0.009140768
1408,724,3347,0.0,0.0,0.0
1984,598,2350,0.007042253,0.190476194,0.025089607
2112,477,97,0.0,0.0,0.003810976
4928,697,3862,0.0,0.0,0.001
10288,693,49,0.0,0.0,0.019346518
10318,57,0,0.021739131,0.150000006,0.003067485
10320,108,3545,0.126373634,0.230000004,0.025667004
10350,651,4058,0.0,0.0,0.0
10352,391,4033,0.0,0.0,0.002336449
10368,395,715,0.045454547,0.416666657,0.028488852
10369,395,1562,0.009259259,0.083333336,0.009873617
10370,395,2373,0.074074075,0.166666672,0.010827533
10371,395,3012,0.025641026,0.083333336,0.003412969
10400,414,297,0.015706806,0.1875,0.001613771
10448,304,861,0.094594598,0.304347813,0.032544378
10480,568,1064,0.001968504,0.142857149,0.022727273
10496,598,1304,0.003552398,0.142857149,0.024886878
10512,246,598,0.005119454,0.078947365,0.01303781
10528,13,3981,0.0,0.0,0.00137836
10576,153,309,0.011764706,0.142857149,0.008204792
10688,446,184,0.0,0.0,0.011340206
10704,697,568,0.009259259,0.116279073,0.003956479
10720,273,2127,0.0,0.0,0.008532424
10736,459,4250,0.024054984,0.411764711,0.012931035
10768,200,251,0.0,0.0,0.018846694
10784,598,4192,0.0,0.0,0.014446228
10800,718,382,0.023255814,0.047619049,0.013840831
10816,568,697,0.009259259,0.116279073,0.003956479
10832,770,273,0.155844152,0.32432431,0.029023746
10864,770,3837,0.025316456,0.068965517,0.038162544
10912,705,3205,0.006289308,0.046511628,0.006677796
10928,251,2459,0.0,0.0,0.001452644
10944,108,3422,0.044642858,0.294117659,0.008801625
10992,98,2243,0.015810277,0.190476194,0.03150912
11008,568,1993,0.0,0.0,0.0
11024,635,3583,0.039999999,0.25,0.003577817
11056,382,2276,0.039999999,0.260869563,0.002511301
11072,780,108,0.018348623,0.181818187,0.004556607
11088,646,2218,0.010652463,0.615384638,0.005167959
11104,172,3483,0.010309278,0.033333335,0.005347594
11200,646,4056,0.001335114,0.25,0.025440313
11232,190,3012,0.010416667,0.035714287,0.001814882
11264,174,3972,0.0,0.0,0.006730428
11280,583,1309,0.0,0.0,0.001855288
11296,568,4075,0.001919386,0.050000001,0.012048192
11312,106,3205,0.003508772,0.111111112,0.008883249
11344,97,3916,0.024590164,0.15384616,0.001587302
11360,269,2022,0.0,0.0,0.004024145
11424,620,1702,0.0,0.0,0.003674782
11425,620,2021,0.0,0.0,0.007203962
11456,91,2268,0.10958904,0.235294119,0.009345794
11472,684,251,0.019607844,0.064516127,0.011851016
11488,646,348,0.009114583,0.241379306,0.005555556
11504,208,109,0.007481297,0.600000024,0.005586592
11600,584,3921,0.0,0.0,0.006756757
11601,587,2943,0.03125,0.142857149,0.002994012
11644,598,1378,0.001785714,0.100000001,0.007792208
11712,297,414,0.015706806,0.1875,0.001613771
11760,495,4198,0.017857144,0.052631579,0.006666667
11904,273,770,0.155844152,0.32432431,0.029023746
11984,715,2373,0.052631579,0.352941185,0.013358778
12016,714,598,0.001779359,0.083333336,0.012244898
12080,652,325,0.0,0.0,0.009615385
12096,10,3102,0.044943821,0.121212125,0.003031834
12097,10,3422,0.0,0.0,0.003835091
12112,210,646,0.056878306,0.811320782,0.005617978
12192,264,505,0.032258064,0.090909094,0.006531816
12208,176,2554,0.25,0.5,0.002749771
12256,337,1867,0.029411765,0.071428575,0.003007519
12272,311,598,0.005357143,0.25,0.023578363
12288,61,2535,0.064171121,0.75,0.004744333
12320,251,200,0.0,0.0,0.018846694
12384,743,108,0.151785716,0.586206913,0.012885724
12400,569,4144,0.078947365,0.214285716,0.012082445
12416,309,153,0.011764706,0.142857149,0.008204792
12528,598,714,0.001779359,0.083333336,0.012244898
12544,693,2321,0.00862069,0.111111112,0.015384615
12560,336,396,0.015873017,0.035714287,0.003164557
12576,646,864,0.006622517,0.357142866,0.029567854
12592,16,2190,0.0,0.0,0.005785921
12656,108,1927,0.047619049,0.5,0.014649459
12657,108,2535,0.24669604,0.560000002,0.018944521
12752,68,1143,0.0,0.0,0.001512859
12768,770,1189,0.171428576,0.400000006,0.03666997
12784,636,604,0.007692308,0.06666667,0.004454343
12848,222,598,0.005309734,0.176470593,0.025365854
12880,97,382,0.021834061,0.217391297,0.028952505
12881,97,477,0.0,0.0,0.003810976
12928,97,1550,0.06666667,0.156028375,0.003197442
12960,348,646,0.009114583,0.241379306,0.005555556
12992,222,2287,0.068965517,0.142857149,0.015527951
12993,222,3080,0.036036037,0.235294119,0.019567456
13056,556,505,0.0,0.0,0.040967226
13072,431,1581,0.0,0.0,0.00378583
13120,61,907,0.022573363,0.625,0.010178117
13200,0,57,0.021739131,0.150000006,0.003067485
13201,0,598,0.008833922,0.25,0.014136905
13202,0,1302,0.023809524,0.150000006,0.01094491
13264,246,2129,0.021739131,0.111111112,0.009268795
13360,662,108,0.053435113,0.184210524,0.013531353
13376,6,1322,0.0,0.0,0.003802281
13520,675,2824,0.003773585,0.166666672,0.0
13568,210,3226,0.024691358,0.06666667,0.020979021
13600,319,604,0.009118541,0.200000003,0.001138952
13616,508,1686,0.0,0.0,0.005287508
13776,437,3545,0.08510638,0.25,0.057617188
13824,686,325,0.046153847,0.1875,0.000606796
13840,110,3972,0.012578616,0.142857149,0.005577689
14080,108,4151,0.174193546,0.329268306,0.006241331
14081,109,208,0.007481297,0.600000024,0.005586592
14256,97,1108,0.004587156,0.125,0.002452984
14257,97,1252,0.013953488,0.428571433,0.051069401
14258,97,1430,0.030567685,0.280000001,0.014168531
14272,604,319,0.009118541,0.200000003,0.001138952
14273,604,636,0.007692308,0.06666667,0.004454343
14288,505,264,0.032258064,0.090909094,0.006531816
14289,505,556,0.0,0.0,0.040967226
14290,505,1800,0.004823151,0.285714298,0.000848716
14291,505,3230,0.0,0.0,0.00253218
14304,184,446,0.0,0.0,0.011340206
14305,184,2257,0.0,0.0,0.023010546
14320,598,0,0.008833922,0.25,0.014136905
14321,598,81,0.003616637,0.5,0.005483208
14336,278,598,0.003571429,0.181818187,0.019467877
14337,278,1180,0.012738854,0.181818187,0.002624672
14352,523,1550,0.0,0.0,0.002919708
14353,525,1302,0.0,0.0,0.008577555
14368,724,4307,0.102564104,0.333333343,0.00203252
14384,251,2512,0.007352941,0.015625,0.00203193
14385,251,2916,0.0,0.0,0.003473227
14386,251,3099,0.01010101,0.037037037,0.017319705
14413,459,32,0.003412969,0.07692308,0.015762925
14428,646,2943,0.010471204,0.307692319,0.0
14432,88,662,0.072463766,0.138888896,0.020810515
14433,88,907,0.03050109,0.388888896,0.031419285
14464,172,1127,0.023255814,0.071428575,0.010817308
14492,598,311,0.005357143,0.25,0.023578363
14496,97,940,0.055555556,0.361111104,0.02201741
14512,108,1128,0.082568809,0.5,0.035232842
14528,598,1170,0.0,0.0,0.01633987
14560,63,3178,0.0,0.0,0.002247191
14608,775,2201,0.036363635,0.090909094,0.002932551
14624,293,3992,0.0,0.0,0.010033445
14672,246,2519,0.054545455,0.150000006,0.001503759
14688,49,693,0.0,0.0,0.019346518
14704,251,382,0.0,0.0,0.088610157
14705,251,684,0.019607844,0.064516127,0.011851016
14736,437,2535,0.149253726,0.625,0.015355086
14768,100,2401,0.046511628,0.095238097,0.012820513
14800,396,336,0.015873017,0.035714287,0.003164557
14816,646,3944,0.009222661,0.349999994,0.00338983
14848,88,4302,0.129999995,0.361111104,0.006188119
14864,454,3219,0.01923077,0.046511628,0.005629838
14880,218,1309,0.014184397,0.086956523,0.059680779
14928,325,652,0.0,0.0,0.009615385
14929,325,686,0.046153847,0.1875,0.000606796
14930,325,1763,0.0,0.0,0.00060024
14944,648,1623,0.037037037,0.079999998,0.004784689
14976,661,1179,0.01923077,0.25,0.002274795
14988,662,88,0.072463766,0.138888896,0.020810515
14992,646,210,0.056878306,0.811320782,0.005617978
15040,6,946,0.0,0.0,0.013079667
15072,351,100,0.0,0.0,0.01441153
15120,32,459,0.003412969,0.07692308,0.015762925
15136,697,1309,0.01242236,0.046511628,0.123639189
15152,12,2457,0.006024096,0.166666672,0.002357873
15153,13,2008,0.0,0.0,0.028904947
15154,13,2808,0.1875,0.333333343,0.003563792
15168,382,97,0.021834061,0.217391297,0.028952505
15169,382,251,0.0,0.0,0.088610157
15180,382,718,0.023255814,0.047619049,0.013840831
15184,598,222,0.005309734,0.176470593,0.025365854
15185,598,246,0.005119454,0.078947365,0.01303781
15186,598,278,0.003571429,0.181818187,0.019467877
15200,81,598,0.003616637,0.5,0.005483208
15216,100,351,0.0,0.0,0.01441153
15264,715,395,0.045454547,0.416666657,0.028488852
15792,646,2416,0.01187335,0.428571433,0.0
15856,662,3859,0.0625,0.131578952,0.039440203
16016,108,662,0.053435113,0.184210524,0.013531353
16017,108,743,0.151785716,0.586206913,0.012885724
16018,108,886,0.082474224,0.159999996,0.004827586
16019,108,907,0.169934645,0.779999971,0.023509935
16020,108,940,0.114754096,0.388888896,0.055426583
16029,108,780,0.018348623,0.181818187,0.004556607
19856,951,1300,0.005524862,0.125,0.009375
22608,1128,108,0.082568809,0.5,0.035232842
22880,1092,4036,0.030303031,0.06666667,0.032432433
23040,1250,4033,0.0,0.0,0.0
23328,966,3837,0.0,0.0,0.008185538
23664,1432,2245,0.025641026,0.06666667,0.021671826
24752,912,3676,0.035580523,0.322033912,0.012195121
24816,886,108,0.082474224,0.159999996,0.004827586
25008,1033,1745,0.06666667,0.13333334,0.0
25136,1131,3237,0.018072288,0.300000012,0.0
25216,830,2069,0.078431375,0.666666687,0.007792208
25568,1170,598,0.0,0.0,0.01633987
25600,861,304,0.094594598,0.304347813,0.032544378
25696,907,2645,0.044943821,0.714285731,0.020437956
25712,813,1799,0.092715234,0.186666667,0.007621951
25872,1381,3496,0.008547009,0.045454547,0.0
25888,864,646,0.006622517,0.357142866,0.029567854
26352,1309,218,0.014184397,0.086956523,0.059680779
26448,1300,2621,0.038043477,0.411764711,0.00140647
26736,895,2008,0.012738854,0.25,0.006849315
26752,1130,2603,0.0,0.0,0.002398082
26816,1550,97,0.06666667,0.156028375,0.003197442
27152,1562,395,0.009259259,0.083333336,0.009873617
27376,1322,6,0.0,0.0,0.003802281
27456,1140,1381,0.0,0.0,0.012019231
27488,1408,2777,0.027027028,0.400000006,0.006578947
27552,889,4161,0.04255319,0.15384616,0.007575758
27616,832,1515,0.0,0.0,0.003291639
27617,832,3014,0.166666672,0.416666657,0.001669449
27664,896,3840,0.0,0.0,0.010178117
27712,1381,1140,0.0,0.0,0.012019231
27760,1179,661,0.01923077,0.25,0.002274795
27872,1143,68,0.0,0.0,0.001512859
28016,1108,97,0.004587156,0.125,0.002452984
28064,909,1972,0.098360658,0.239999995,0.004149378
28176,1424,2867,0.032258064,0.111111112,0.009009009
28192,1461,3948,0.023346303,0.545454562,0.0
28332,1309,940,0.019607844,0.083333336,0.087179489
28384,814,1934,0.170212761,0.666666687,0.016635859
28480,902,2116,0.159999996,0.400000006,0.004587156
28496,1304,598,0.003552398,0.142857149,0.024886878
28560,895,940,0.044692736,0.222222224,0.007821229
28688,1515,832,0.0,0.0,0.003291639
28704,1180,278,0.012738854,0.181818187,0.002624672
28928,946,6,0.0,0.0,0.013079667
29005,1302,525,0.0,0.0,0.008577555
29184,864,4253,0.0,0.0,0.013125513
29216,1378,598,0.001785714,0.100000001,0.007792208
29344,1302,0,0.023809524,0.150000006,0.01094491
29376,796,3422,0.080645159,0.294117659,0.004273504
29408,1495,978,0.025641026,0.357142866,0.005797102
29600,1581,431,0.0,0.0,0.00378583
29648,1461,907,0.020501139,0.818181813,0.009510869
29680,1064,568,0.001968504,0.142857149,0.022727273
29696,1628,4313,0.017094018,0.25,0.0
29776,1702,620,0.0,0.0,0.003674782
29840,1436,1749,0.020270269,0.181818187,0.004291845
29888,1686,508,0.0,0.0,0.005287508
30096,793,1854,0.022222223,0.0625,0.014380531
30097,793,3141,0.050000001,0.166666672,0.01268499
30112,907,1450,0.028634362,0.433333337,0.008955223
30113,907,1461,0.020501139,0.818181813,0.009510869
30128,1189,770,0.171428576,0.400000006,0.03666997
30160,1286,3249,0.15384616,0.363636374,0.044943821
30320,1456,3105,0.0,0.0,0.002923977
30352,978,1495,0.025641026,0.357142866,0.005797102
30416,907,61,0.022573363,0.625,0.010178117
30417,907,88,0.03050109,0.388888896,0.031419285
30418,907,108,0.169934645,0.779999971,0.023509935
30496,1383,3859,0.045454547,0.106382981,0.009077156
30544,1359,1972,0.064935066,0.200000003,0.0
30560,940,97,0.055555556,0.361111104,0.02201741
30561,940,108,0.114754096,0.388888896,0.055426583
30592,1309,583,0.0,0.0,0.001855288
30593,1309,697,0.01242236,0.046511628,0.123639189
30688,1326,2016,0.014354067,0.25,0.002967359
30704,1430,97,0.030567685,0.280000001,0.014168531
30720,1623,648,0.037037037,0.079999998,0.004784689
30944,1495,2847,0.010256411,0.181818187,0.005347594
32336,1450,3973,0.036764707,0.166666672,0.0
32352,1252,97,0.013953488,0.428571433,0.051069401
32368,1450,907,0.028634362,0.433333337,0.008955223
32384,1127,172,0.023255814,0.071428575,0.010817308
32608,940,895,0.044692736,0.222222224,0.007821229
32609,940,1309,0.019607844,0.083333336,0.087179489
32640,1749,1436,0.020270269,0.181818187,0.004291845
32960,1300,951,0.005524862,0.125,0.009375
32976,1562,4192,0.0,0.0,0.024965325
33232,866,3029,0.142857149,0.375,0.001851852
33456,1768,2847,0.100000001,0.272727281,0.019390581
33648,1799,813,0.092715234,0.186666667,0.007621951
34144,1719,3034,0.0,0.0,0.004962779
34784,1550,523,0.0,0.0,0.002919708
35568,1972,909,0.098360658,0.239999995,0.004149378
35808,907,3878,0.050997782,0.621621609,0.035928145
35809,907,3910,0.119246863,0.581632674,0.013377926
36096,1934,814,0.170212761,0.666666687,0.016635859
36512,1666,2418,0.010416667,0.029411765,0.0
37152,1863,1800,0.002435065,0.5,0.051948052
38208,1745,1033,0.06666667,0.13333334,0.0
38768,2016,1326,0.014354067,0.25,0.002967359
39472,1965,2867,0.052631579,0.166666672,0.006637168
39616,1800,2645,0.018638574,0.821428597,0.002114165
39696,2201,3125,0.0,0.0,0.020942409
40848,2286,2867,0.052631579,0.111111112,0.001808318
41104,1763,325,0.0,0.0,0.00060024
41904,2073,2896,0.03508772,0.083333336,0.022727273
42032,2021,620,0.0,0.0,0.007203962
42080,2059,3837,0.130434781,0.260869563,0.0
42128,2110,4082,0.026666667,0.200000003,0.0
42224,1800,505,0.004823151,0.285714298,0.000848716
42416,2264,2574,0.0,0.0,0.002074689
42528,1886,3219,0.0,0.0,0.00913242
42976,1993,568,0.0,0.0,0.0
43392,1854,793,0.022222223,0.0625,0.014380531
43584,2457,12,0.006024096,0.166666672,0.002357873
43984,2418,1666,0.010416667,0.029411765,0.0
44016,1927,108,0.047619049,0.5,0.014649459
44175,1800,1863,0.002435065,0.5,0.051948052
44288,1972,1359,0.064935066,0.200000003,0.0
44688,2243,3442,0.008097166,0.15384616,0.009469697
44768,2287,222,0.068965517,0.142857149,0.015527951
44864,2008,13,0.0,0.0,0.028904947
44865,2008,895,0.012738854,0.25,0.006849315
44896,2268,91,0.10958904,0.235294119,0.009345794
45600,2069,830,0.078431375,0.666666687,0.007792208
45888,2312,3968,0.0,0.0,0.017241379
45904,1867,337,0.029411765,0.071428575,0.003007519
46350,2245,1432,0.025641026,0.06666667,0.021671826
46528,2116,902,0.159999996,0.400000006,0.004587156
46544,2022,269,0.0,0.0,0.004024145
46848,2190,16,0.0,0.0,0.005785921
46992,2425,3535,0.002808989,0.25,0.0
47488,2201,775,0.036363635,0.090909094,0.002932551
47568,2535,437,0.149253726,0.625,0.015355086
47728,2519,246,0.054545455,0.150000006,0.001503759
47757,2321,693,0.00862069,0.111111112,0.015384615
47984,2401,100,0.046511628,0.095238097,0.012820513
48016,2459,251,0.0,0.0,0.001452644
48224,2127,273,0.0,0.0,0.008532424
48225,2129,246,0.021739131,0.111111112,0.009268795
48960,2416,646,0.01187335,0.428571433,0.0
49248,2257,184,0.0,0.0,0.023010546
49728,2350,598,0.007042253,0.190476194,0.025089607
50320,2512,251,0.007352941,0.015625,0.00203193
50656,2276,382,0.039999999,0.260869563,0.002511301
50768,2554,176,0.25,0.5,0.002749771
51040,2603,1130,0.0,0.0,0.002398082
51680,2535,61,0.064171121,0.75,0.004744333
51681,2535,108,0.24669604,0.560000002,0.018944521
51792,2784,3972,0.0,0.0,0.005524862
52048,2218,646,0.010652463,0.615384638,0.005167959
52848,2621,1300,0.038043477,0.411764711,0.00140647
52976,2896,2073,0.03508772,0.083333336,0.022727273
53024,2373,715,0.052631579,0.352941185,0.013358778
53037,2373,395,0.074074075,0.166666672,0.010827533
53056,2467,2857,0.0,0.0,0.008213553
53088,2243,98,0.015810277,0.190476194,0.03150912
53408,3034,1719,0.0,0.0,0.004962779
53632,2574,2264,0.0,0.0,0.002074689
54384,2777,1408,0.027027028,0.400000006,0.006578947
54432,3105,1456,0.0,0.0,0.002923977
54752,2847,1495,0.010256411,0.181818187,0.005347594
54753,2847,1768,0.100000001,0.272727281,0.019390581
54912,2490,3241,0.043478262,0.142857149,0.0
56384,3141,793,0.050000001,0.166666672,0.01268499
56448,3249,1286,0.15384616,0.363636374,0.044943821
57088,2645,2777,0.085585587,0.678571403,0.010067114
57328,2984,3642,0.0,0.0,0.022727273
57376,2943,587,0.03125,0.142857149,0.002994012
57377,2943,646,0.010471204,0.307692319,0.0
58016,3029,866,0.142857149,0.375,0.001851852
58160,2867,1424,0.032258064,0.111111112,0.009009009
58161,2867,1965,0.052631579,0.166666672,0.006637168
58162,2867,2286,0.052631579,0.111111112,0.001808318
58288,2857,2467,0.0,0.0,0.008213553
58352,2824,675,0.003773585,0.166666672,0.0
58576,3219,454,0.01923077,0.046511628,0.005629838
59072,2916,251,0.0,0.0,0.003473227
59216,2645,907,0.044943821,0.714285731,0.020437956
59217,2645,1800,0.018638574,0.821428597,0.002114165
59552,3219,1886,0.0,0.0,0.00913242
60093,3205,106,0.003508772,0.111111112,0.008883249
60704,3442,2243,0.008097166,0.15384616,0.009469697
60848,3125,2201,0.0,0.0,0.020942409
60912,3230,505,0.0,0.0,0.00253218
61296,3241,2490,0.043478262,0.142857149,0.0
61392,3237,1131,0.018072288,0.300000012,0.0
61600,2777,2645,0.085585587,0.678571403,0.010067114
62272,3014,832,0.166666672,0.416666657,0.001669449
62416,2808,13,0.1875,0.333333343,0.003563792
63216,3347,724,0.0,0.0,0.0
63952,3099,251,0.01010101,0.037037037,0.017319705
64592,3226,210,0.024691358,0.06666667,0.020979021
65136,3012,395,0.025641026,0.083333336,0.003412969
65149,3012,190,0.010416667,0.035714287,0.001814882
65312,3102,10,0.044943821,0.121212125,0.003031834
65872,3178,63,0.0,0.0,0.002247191
66432,3422,10,0.0,0.0,0.003835091
66433,3422,108,0.044642858,0.294117659,0.008801625
66434,3422,796,0.080645159,0.294117659,0.004273504
66496,3080,222,0.036036037,0.235294119,0.019567456
66944,3205,705,0.006289308,0.046511628,0.006677796
69024,3968,2312,0.0,0.0,0.017241379
69824,3496,1381,0.008547009,0.045454547,0.0
69888,3545,108,0.126373634,0.230000004,0.025667004
69889,3545,437,0.08510638,0.25,0.057617188
69920,3972,2784,0.0,0.0,0.005524862
69968,3483,172,0.010309278,0.033333335,0.005347594
71008,3642,2984,0.0,0.0,0.022727273
71024,4033,391,0.0,0.0,0.002336449
71025,4033,1250,0.0,0.0,0.0
71152,3911,770,0.089552239,0.285714298,0.009140768
71184,3676,912,0.035580523,0.322033912,0.012195121
71360,3840,896,0.0,0.0,0.010178117
71392,3921,584,0.0,0.0,0.006756757
71440,4137,2777,0.054298643,0.600000024,0.002739726
71712,3862,697,0.0,0.0,0.001
72128,2777,4137,0.054298643,0.600000024,0.002739726
72129,2777,4149,0.049773756,0.578947365,0.001424501
72144,3535,2425,0.002808989,0.25,0.0
72368,4056,646,0.001335114,0.25,0.025440313
72448,4151,108,0.174193546,0.329268306,0.006241331
72640,4075,568,0.001919386,0.050000001,0.012048192
72656,3972,110,0.012578616,0.142857149,0.005577689
72657,3972,174,0.0,0.0,0.006730428
72832,3878,907,0.050997782,0.621621609,0.035928145
72992,3837,966,0.0,0.0,0.008185538
72993,3837,2059,0.130434781,0.260869563,0.0
73040,4036,1092,0.030303031,0.06666667,0.032432433
73408,3837,770,0.025316456,0.068965517,0.038162544
73424,4161,889,0.04255319,0.15384616,0.007575758
73600,3973,1450,0.036764707,0.166666672,0.0
73984,4302,88,0.129999995,0.361111104,0.006188119
74032,3948,1461,0.023346303,0.545454562,0.0
74048,3583,635,0.039999999,0.25,0.003577817
74064,4307,724,0.102564104,0.333333343,0.00203252
74080,3859,662,0.0625,0.131578952,0.039440203
74081,3859,1383,0.045454547,0.106382981,0.009077156
74112,4058,651,0.0,0.0,0.0
74160,4250,459,0.024054984,0.411764711,0.012931035
74188,4216,4188,0.105263159,0.266666681,0.017589577
74208,3992,293,0.0,0.0,0.010033445
74224,4313,1628,0.017094018,0.25,0.0
74240,3916,97,0.024590164,0.15384616,0.001587302
74256,4192,598,0.0,0.0,0.014446228
74257,4192,1562,0.0,0.0,0.024965325
74304,4198,495,0.017857144,0.052631579,0.006666667
74336,4144,569,0.078947365,0.214285716,0.012082445
74384,4188,4216,0.105263159,0.266666681,0.017589577
74416,3981,13,0.0,0.0,0.00137836
74464,3944,646,0.009222661,0.349999994,0.00338983
74512,4082,2110,0.026666667,0.200000003,0.0
74528,3910,907,0.119246863,0.581632674,0.013377926
74544,4149,2777,0.049773756,0.578947365,0.001424501
74560,4253,864,0.0,0.0,0.013125513
